id,area_code,establishments,total_employed,total_wages,taxable_wage
40967,46055,232,4808,17418598,1711352
40968,46055,232,4692,19948100,1428968
40969,46055,236,4622,17285020,8115564
40970,46055,230,4736,18125842,3069484
40971,46057,496,11702,37461354,26866502
40972,46057,498,12714,42059422,13103132
40973,46057,498,13016,42597238,7879628
40974,46057,496,12882,48318116,6057018
40975,46057,476,12822,46416048,13274094
40976,46057,486,13224,48154538,6721506
40977,46057,486,13216,55601282,5271230
40978,46057,508,12886,47892110,32721284
40979,46057,522,13900,52448594,13620742
40980,46057,524,14020,52682750,7752932
40981,46057,524,14004,62433424,6541496
40982,46057,522,13476,54065062,36242472
40983,46057,532,14414,59209186,13289364
40984,46057,530,14872,62942846,8925670
40985,46057,528,14752,67540052,6270150
40986,46057,530,14188,61729436,40078362
40987,46057,538,15240,62673448,12541304
40988,46059,332,7974,22069130,13409822
40989,46059,332,8348,23259274,7753760
40990,46059,342,8054,23888478,4004102
40991,46059,342,8412,26679646,2704384
40992,46059,346,8058,23075660,7155702
40993,46059,344,8064,23729850,3808690
40994,46059,340,8506,28678742,3137250
40995,46059,338,7844,22673070,13865774
40996,46059,340,8318,24802868,7198890
40997,46059,340,8102,24941762,3848592
40998,46059,342,8408,28999494,3491226
40999,46059,336,8192,24527666,14748256
41000,46059,340,8632,25851838,7586710
41001,46059,350,8244,27103290,3883006
41002,46059,354,8906,31125606,4095878
41003,46059,348,8286,27700496,15554584
41004,46059,344,8734,28716824,7546852
41005,46061,194,3566,11220354,7475746
41006,46061,192,3714,11709800,3845376
41007,46061,196,3674,12193248,1781258
41008,46061,202,3680,13271182,1228404
41009,46061,202,3502,12190990,3767628
41010,46061,208,3692,12751198,2269364
41011,46061,216,3854,15232330,1593038
41012,46061,214,3680,12919274,8517310
41013,46061,218,3802,13041610,3787964
41014,46061,216,3806,14260846,1851222
41015,46061,216,3900,14720096,1269026
41016,46061,220,3682,12700192,8482248
41017,46061,216,3914,14603574,4016614
41018,46061,226,3896,15410846,2271766
41019,46061,222,3938,16412568,1507042
41020,46061,206,3704,14266220,9199138
41021,46061,212,3782,14428850,3505348
41022,46063,144,2674,10337322,5470478
41023,46063,140,2920,9924344,2719094
41024,46063,140,2944,10539308,1947380
41025,46063,138,2900,11398428,1164796
41026,46063,136,2654,9171158,2185264
41027,46063,138,2610,9263998,1308294
41028,46063,144,2730,9830754,987984
41029,46063,138,2550,8912718,5257610
41030,46063,138,2676,9016690,2214312
41031,46063,142,2756,9785990,1308436
41032,46063,142,2612,10863302,1139794
41033,46063,146,2560,9997804,5440734
41034,46063,144,2776,10038492,2334314
41035,46063,144,2894,10625808,1550372
41036,46063,146,2766,10518774,1060088
41037,46063,140,2472,10108334,5131478
41038,46063,144,2674,9460882,2337290
41039,46065,1738,62842,238607936,87898958
41040,46065,1726,64874,242841942,43343952
41041,46065,1738,64346,251567902,25427864
41042,46065,1744,63674,251785720,19283864
41043,46065,1742,59202,243524722,38302938
41044,46065,1748,62178,251741598,21659566
41045,46065,1762,62464,270210202,18042498
41046,46065,1748,61496,253620196,92264424
41047,46065,1780,63424,265216218,42460556
41048,46065,1786,63462,267417328,23567472
41049,46065,1812,63444,290960480,21323710
41050,46065,1812,63106,282483962,105309384
41051,46065,1836,64812,292375378,44648946
41052,46065,1844,64664,300074952,25596598
41053,46065,1874,64494,306985408,19659274
41054,46065,1874,64528,308034188,116159168
41055,46065,1884,65954,317912976,41941080
41056,46067,538,15406,46697334,30531950
41057,46067,542,15934,50229742,15030378
41058,46067,542,16104,49895474,8304670
41059,46067,540,16350,57152104,7074550
41060,46067,546,15870,48019234,14402450
41061,46067,544,15740,51524214,6257260
41062,46067,550,15644,59753148,5111164
41063,46067,556,15610,50233032,32988458
41064,46067,566,16200,52679640,14953206
41065,46067,578,15992,53702104,6540226
41066,46067,584,15958,62417472,6982896
41067,46067,576,15578,53046300,33253554
41068,46067,582,16170,56650186,14791190
41069,46067,584,16114,58688992,7861708
41070,46067,588,16076,64477916,5383084
41071,46067,590,15994,58135130,36558550
41072,46067,594,16598,62237522,15055962
41073,46069,138,2809,9142746,6074532
41074,46069,138,2819,9801383,2498742
41075,46069,138,2794,9233293,1403145
41076,46069,140,2869,10475132,998833
41077,46069,132,2761,10106198,2468161
41078,46069,132,2724,9746320,1191049
41079,46069,130,2634,11210816,945091
41080,46069,126,2509,10006879,6212953
41081,46069,124,2645,10655550,2071391
41082,46069,124,2563,10225830,984582
41083,46069,126,2648,12065557,750982
41084,46069,128,2549,10748949,6236767
41085,46069,126,2609,11333858,2174493
41086,46069,130,2560,11229185,1099593
41087,46069,128,2615,12694707,823554
41088,46069,132,2469,10685437,6209813
41089,46069,132,2643,12172078,2203756
41090,46071,166,3674,9295906,2354616
41091,46071,166,4670,11788758,2769380
41092,46071,168,4640,12162794,2947576
41093,46071,168,4020,10920790,1002144
41094,46071,172,3982,11454002,2349874
41095,46071,172,4362,11466246,2070020
41096,46071,172,3870,11818176,1159728
41097,46071,168,3526,10332232,2549770
41098,46071,168,4300,12528226,2447128
41099,46071,168,4360,12855406,2501886
41100,46071,174,3858,13442180,1123970
41101,46071,168,3568,11803598,2680764
41102,46071,170,4276,13260662,2641734
41103,46071,168,4388,13711802,2644028
41104,46071,172,3750,12222100,1179996
41105,46071,166,3646,12575304,2829180
41106,46071,166,4468,13786584,2854838
41107,46073,216,8178,28138219,22280416
41108,46073,216,8444,25130480,10190176
41109,46073,216,8571,28667228,4988024
41110,46073,214,8703,26511445,3717259
41111,46073,216,8616,23259040,10212508
41112,46073,216,9585,32305334,6348136
41113,46073,212,10337,37929953,7542747
41114,46073,212,10174,35228878,27099841
41115,46073,210,10781,33443152,15969516
41116,46073,212,10880,38586871,7199183
41117,46073,206,11144,41497279,6095358
41118,46073,204,11226,43620939,33096286
41119,46073,204,11076,36351550,14914824
41120,46073,206,10476,40040119,3712501
41121,46073,208,9846,35118175,1813386
41122,46073,210,9152,32713139,26865812
41123,46073,208,9314,35410185,12934505
41124,46075,136,2212,5935380,3848282
41125,46075,140,2596,6433832,2183506
41126,46075,140,2824,6691526,1559790
41127,46075,134,2458,6760396,906076
41128,46075,130,2314,6059936,1891438
41129,46075,136,2032,5285935,1191752
41130,46075,136,1849,5433890,745008
41131,46075,138,1629,4570940,3170866
41132,46075,134,1952,4930759,1865637
41133,46075,134,2178,5489728,1613192
41134,46075,140,1775,5304365,838132
41135,46075,136,1673,4656700,3184570
41136,46075,138,2027,5238921,1840054
41137,46075,136,2037,5750691,1403667
41138,46075,132,1803,5670651,763158
41139,46075,132,2014,6173540,3632914
41140,46075,128,2492,6759144,2174000
41141,46077,428,10114,31265622,21525934
41142,46077,440,10610,32637370,11378080
41143,46077,448,10224,30925844,5077242
41144,46077,458,10088,33377352,3578804
41145,46077,464,9988,32946046,10121346
41146,46077,472,10242,36674364,4289318
41147,46077,484,10490,38236158,4546036
41148,46077,492,10088,32607144,22343892
41149,46077,506,10822,34332118,11108996
41150,46077,512,10494,36067478,5150248
41151,46077,508,10690,38171044,4259328
41152,46077,518,11000,37479036,25292164
41153,46077,518,11928,41971640,12579132
41154,46077,520,10722,40013010,5259536
41155,46077,520,10612,42184552,4011946
41156,46077,518,10568,40981056,25827874
41157,46077,538,11420,41955354,11386230
41158,46079,956,26689,93238036,58015830
41159,46079,958,30744,108581626,28505116
41160,46079,952,30128,106821668,12873338
41161,46079,952,27191,101435522,8689686
41162,46079,942,28172,105838422,23756490
41163,46079,946,28650,107873402,11153794
41164,46079,932,25811,107309578,8111544
41165,46079,922,28714,105446106,58849210
41166,46079,924,30180,116927538,26778322
41167,46079,936,29720,120342000,13480702
41168,46079,956,29808,139667480,10171312
41169,46079,932,29698,119307164,64639866
41170,46079,942,31172,126317606,25958308
41171,46079,944,28357,120635629,14699826
41172,46079,958,28415,131238513,12093659
41173,46079,942,27616,119882694,68970164
41174,46079,948,28624,128448332,25667841
41175,46081,2480,68198,212262434,127234298
41176,46081,2516,71870,219163296,72023258
41177,46081,2548,74280,241739034,50556076
41178,46081,2558,73352,244605594,35548774
41179,46081,2580,62566,216558702,61456674
41180,46081,2626,72546,255649348,51440430
41181,46081,2668,71006,261256468,34411780
41182,46081,2724,70094,243653606,143789784
41183,46081,2798,74254,266812098,79275806
41184,46081,2876,76366,291001858,54484048
41185,46081,2946,74084,299531578,37051730
41186,46081,2954,74172,282332798,163646798
41187,46081,3006,77432,300294756,80378604
41188,46081,3130,79702,328093732,58133274
41189,46081,3226,76782,314936748,36683550
41190,46081,3144,76126,312203278,179826634
41191,46081,3138,81252,323572812,81135308
41192,46083,4068,137136,617010042,351879636
41193,46083,4086,143896,591795226,142907448
41194,46083,4116,145538,630265614,75503974
41195,46083,4156,145840,686204274,56906430
41196,46083,4210,139158,607450016,135817864
41197,46083,4292,145400,664334080,73217986
41198,46083,4334,148590,768644046,63884610
41199,46083,4398,147244,663298562,382920042
41200,46083,4468,155204,695770574,160568200
41201,46083,4558,156138,730348368,87428938
41202,46083,4628,158794,903976406,70298860
41203,46083,4664,161956,843496944,440405614
41204,46083,4734,169932,822985618,160032194
41205,46083,4788,172170,895302054,96365578
41206,46083,4868,169448,927463782,69219516
41207,46083,4846,166238,873129828,467996314
41208,46083,4906,173912,918471556,153648552
41209,46085,252,7472,18702924,11914190
41210,46085,250,8388,21131316,8319806
41211,46085,254,8708,21647622,5634686
41212,46085,260,8452,23607982,4100630
41213,46085,260,7406,22079854,7535994
41214,46085,264,8300,23117798,5469522
41215,46085,264,8760,27397590,4871628
41216,46085,266,7398,20655578,12990886
41217,46085,276,8426,24066068,8358418
41218,46085,282,8812,23630886,5350080
41219,46085,292,8372,29536980,4338080
41220,46085,284,7872,22591360,14495304
41221,46085,286,8616,25228036,8280846
41222,46085,280,8488,27067810,5878942
41223,46085,286,8458,26054644,3915082
41224,46085,276,7784,24224306,15346104
41225,46085,278,8724,24499266,7577142
41226,46087,450,7364,22340554,14973872
41227,46087,452,7998,23004836,7783892
41228,46087,456,8030,23424820,4671542
41229,46087,456,7552,24956742,3605572
41230,46087,450,7804,24753504,8339320
41231,46087,460,7858,24803844,3854436
41232,46087,456,7722,28257992,3105118
41233,46087,450,7400,23770790,15830442
41234,46087,460,7862,25603398,8295264
41235,46087,458,7748,25877698,4057602
41236,46087,470,7652,29079266,3226150
41237,46087,470,7650,26898582,16755422
41238,46087,484,8266,30210330,8457490
41239,46087,482,8144,34756248,4384516
41240,46087,486,7924,31666192,2960908
41241,46087,480,7656,28862000,17723648
41242,46087,476,8132,30985250,7437216
41243,46089,176,2902,8204005,4224567
41244,46089,180,2921,7915990,2398726
41245,46089,180,2915,7942645,1220407
41246,46089,176,2945,8432618,907017
41247,46089,176,2998,8691514,2729624
41248,46089,176,2955,8545460,1061930
41249,46089,174,2768,9066508,677590
41250,46089,172,2724,8490606,4286739
41251,46089,172,2786,8155708,2081810
41252,46089,176,2740,8458116,1021371
41253,46089,174,2790,9053262,597277
41254,46089,174,2753,8466545,4168121
41255,46089,176,2802,8644112,2104076
41256,46089,174,2797,9023527,1001601
41257,46089,178,2891,9753620,921428
41258,46089,182,2878,9340765,4634103
41259,46089,186,2955,10086984,2279348
41260,46091,394,9068,32957216,24276218
41261,46091,388,9772,31622484,8902576
41262,46091,396,9868,33317284,5012242
41263,46091,390,9688,33920034,3347380
41264,46091,388,9558,32082442,9279006
41265,46091,390,9776,33729660,4531112
41266,46091,398,9814,39646536,3679096
41267,46091,402,9330,34587158,25386120
41268,46091,406,9864,36942728,10501578
41269,46091,410,10032,37423734,5127922
41270,46091,416,9884,41731482,3961796
41271,46091,402,9434,37595836,25963632
41272,46091,402,10296,38528984,9631280
41273,46091,406,11018,44971250,5810100
41274,46091,406,10604,46903072,3998338
41275,46091,400,10122,42736676,28493372
41276,46091,412,10968,44006266,10264730
41277,46093,1680,42460,145046404,70330782
41278,46093,1686,44250,155377074,39374842
41279,46093,1706,48994,164304520,29988028
41280,46093,1716,44610,166438614,16347350
41281,46093,1734,42276,159092758,36696764
41282,46093,1750,46856,170384810,26573680
41283,46093,1758,44292,184582154,16351380
41284,46093,1762,44278,165690606,78899446
41285,46093,1802,47050,181709070,43464224
41286,46093,1856,50694,190621806,33345824
41287,46093,1900,47060,202149256,18985602
41288,46093,1912,46006,182075996,87080186
41289,46093,1944,47946,196994782,41979032
41290,46093,1984,51592,221520150,34384978
41291,46093,2004,48088,210477060,17434666
41292,46093,2022,46992,216905960,93246006
41293,46093,2050,49802,212870226,40415642
41294,46095,88,1916,4291434,3525662
41295,46095,88,2002,4345638,1944310
41296,46095,80,1924,4341900,1017284
41297,46095,82,1938,4676792,876234
41298,46095,84,1454,2870642,1283594
41299,46095,84,1764,4321464,1059672
41300,46095,86,1852,4594178,944636
41301,46095,88,1786,4454372,3467484
41302,46095,88,1812,4434104,1724606
41303,46095,90,1894,4760220,866316
41304,46095,92,1906,5368266,1012916
41305,46095,92,1856,4559422,3559234
41306,46095,92,1988,4756086,1797880
41307,46095,92,1962,5114530,1160568
41308,46095,90,1930,5374218,908556
41309,46095,92,1858,5124916,3939864
41310,46095,88,1926,5733676,1867058
41311,46097,214,4320,12165150,7858898
41312,46097,214,4452,12358750,3842582
41313,46097,214,4404,12723226,1771768
41314,46097,212,4464,12990402,1423772
41315,46097,214,4132,12499302,3454274
41316,46097,208,4060,11598208,1712694
41317,46097,212,4172,12928066,1516298
41318,46097,204,4142,11911676,7357222
